item-id,length,width,height,attribute
"ZP010286",3800,3500,100,"product"
"ZP010314",100,100,10,"product"
"ZP010303",1850,1550,350,"product"
"ZP010324",2000,1800,500,"product"
"ZP010348",1900,750,150,"product"
"ZP010338",3000,2500,1700,"product"
"ZP010340",2400,2200,1,"product"
"ZP010306",2500,2000,800,"product"
"ZP010296",1800,400,20,"product"
"ZP010318",1700,900,200,"product"
"ZP010305",1550,1000,500,"product"
"ZP010356",1250,500,50,"product"
"ZP010326",2700,1950,500,"product"
"ZP010325",2900,2000,500,"product"
"ZP010344",2600,2500,10,"product"
"ZP010317",1850,1400,100,"product"
"ZP010365",1950,1050,800,"product"
"ZP010360",1500,1100,1,"product"
"ZP010352",800,800,1800,"product"
"ZP010319",2600,1600,550,"product"
"ZP010358",2400,1800,1,"product"
"ZP010350",700,500,1000,"product"
"ZP010349",1250,650,400,"product"
"ZP010369",2300,360,150,"product"
"ZP010377",3300,3100,100,"product"
"ZP010341",3000,2300,1000,"product"
"ZP010367",1600,750,600,"product"
"ZP010327",2000,1850,450,"product"
"ZP010335",3500,2600,100,"product"
"ZP010355",1550,100,50,"product"
"ZP010351",3000,2200,50,"product"
"ZP010374",2700,800,50,"product"
"ZP010347",1600,1150,30,"product"
"ZP010357",1550,150,50,"product"
"ZP010366",1900,1800,250,"product"
"ZP010368",2900,1200,200,"product"
"ZP010359",1600,1100,50,"product"
"ZP010375",2700,850,30,"product"
"ZP010346",1400,800,1,"product"
"ZP010364",2000,2000,800,"product"
"ZP010379",2650,800,50,"product"
"ZP010371",5700,3400,300,"product"
"ZP010363",1500,1100,1,"product"
"ZP010353",1750,1150,600,"product"
"ZP010376",1950,1450,200,"product"
"ZP010380",1650,950,100,"product"
"ZP010388",2000,1700,650,"product"
"ZP010354",2800,2000,600,"product"
"ZP010345",700,300,10,"product"
"ZP010378",2650,800,50,"product"
"ZP010384",650,200,1,"product"
"ZP010389",2400,1950,20,"product"
"ZP010370",1350,650,250,"product"
"ZP010373",3600,3300,100,"product"
"ZP010396",1400,850,750,"product"
"ZP010397",1400,850,750,"product"
"ZP010390",2300,2100,1400,"product"
"ZP010385",2500,1500,1000,"product"
"ZP010386",2300,1900,700,"product"
"ZP010393",2700,2000,700,"product"
"ZP010391",3400,2300,100,"product"
"ZP010394",2700,2000,750,"product"
"ZP010407",3300,1270,2680,"product"
"ZP010387",2600,2300,100,"product"
"ZP010398",1400,850,750,"product"
"ZP010405",2500,2000,800,"product"
"ZP010399",1500,1000,5,"product"
"ZP010408",3550,2850,1150,"product"
"ZP010421",9100,5000,10,"product"
"ZP010402",1200,650,500,"product"
"ZP010410",3750,2900,1150,"product"
"ZP010401",2000,1300,500,"product"
"ZP010411",960,650,1800,"product"
"ZP010395",1400,850,750,"product"
"ZP010412",1700,1100,2450,"product"
"ZP010418",2600,2000,10,"product"
"ZP010400",2350,2350,100,"product"
"ZP010409",1300,500,1350,"product"
"ZP010419",6700,4650,20,"product"
"ZP010404",3700,3100,200,"product"
"ZP010403",1900,1550,7750,"product"
"ZP010415",3500,100,10,"product"
"ZP010406",2300,2300,1000,"product"
"ZP010425",7100,800,8,"product"
"ZP010417",2700,2200,1800,"product"
"ZP010413",1800,1200,600,"product"
"ZP010424",2750,1850,550,"product"
"ZP010422",10100,4400,20,"product"
"ZP010423",2750,2300,20,"product"
"ZP010432",2000,2000,20,"product"
"ZP010426",6200,3700,100,"product"
"ZP010420",6700,4700,20,"product"
"ZP010435",5000,4050,50,"product"
"ZP010441",4500,3400,50,"product"
"ZP010430",3600,2800,30,"product"
"ZP010431",2900,2200,900,"product"
"ZP010448",5100,3800,280,"product"
"ZP010447",5100,3200,300,"product"
"ZP010445",5100,3800,280,"product"
"ZP010460",2400,1700,1,"product"
"ZP010446",5100,3400,280,"product"
"ZP010450",5100,3800,280,"product"
"ZP010449",5100,3800,280,"product"
"ZP010461",2200,2000,300,"product"
"ZP010477",850,550,10,"product"
"ZP010462",400,100,10,"product"
"ZP010459",3400,2500,850,"product"
"ZP010463",4600,1100,10,"product"
"ZP010470",2250,2050,750,"product"
"ZP010465",3100,2300,550,"product"
"ZP010467",3400,1100,1,"product"
"ZP010469",3150,2300,500,"product"
"ZP010473",4550,900,10,"product"
"ZP010501",3750,3150,20,"product"
"ZP010483",1300,1100,1950,"product"
"ZP010481",4050,550,2900,"product"
"ZP010480",3900,2700,5280,"product"
"ZP010482",3900,1830,1360,"product"
"ZP010468",3400,2500,900,"product"
"ZP010458",2300,1600,3600,"product"
"ZP010484",5230,4150,1350,"product"
"ZP010479",900,300,1650,"product"
"ZP010466",2800,1950,10,"product"
"ZP010503",2200,900,50,"product"
"ZP010472",4550,900,10,"product"
"ZP010490",2500,1500,850,"product"
"ZP010476",7000,1100,5,"product"
"ZP010478",1300,500,1350,"product"
"ZP010464",4000,1700,400,"product"
"ZP010486",3100,2750,100,"product"
"ZP010502",2200,910,90,"product"
"ZP010495",5800,2350,20,"product"
"ZP010485",3400,2600,1450,"product"
"ZP010487",3000,2300,1000,"product"
"ZP010510",2600,1650,20,"product"
"ZP010500",3500,2050,10,"product"
"ZP010498",3600,2900,20,"product"
"ZP010511",1600,1200,350,"product"
"ZP010492",3100,600,10,"product"
"ZP010504",2400,1600,1600,"product"
"ZP010488",2500,1500,850,"product"
"ZP010499",3570,2050,10,"product"
"ZP010491",1700,800,350,"product"
"ZP010513",1600,1200,300,"product"
"ZP010515",2000,2000,100,"product"
"ZP010518",3000,2300,1000,"product"
"ZP010509",1650,1250,350,"product"
"ZP010507",4100,3500,200,"product"
"ZP010496",2250,2200,900,"product"
"ZP010497",2900,2200,600,"product"
"ZP010505",2400,1600,1600,"product"
"ZP010519",2500,2200,700,"product"
"ZP010520",2400,1500,1,"product"
"ZP010521",2100,1800,10,"product"
"ZP010527",2200,2200,900,"product"
"ZP010525",2200,2000,700,"product"
"ZP010512",2700,1650,30,"product"
"ZP010506",2720,2530,1100,"product"
"ZP010514",1200,1200,750,"product"
"ZP010530",3400,2500,850,"product"
"ZP010532",2900,2200,900,"product"
"ZP010529",1200,900,500,"product"
"ZP010523",2400,1500,1,"product"
"ZP010537",4400,3100,50,"product"
"ZP010508",2750,1650,20,"product"
"ZP010538",4600,350,50,"product"
"ZP010539",4800,3500,400,"product"
"ZP010516",2200,1100,1000,"product"
"ZP010535",4800,3500,400,"product"
"ZP010526",700,400,1,"product"
"ZP010533",2500,1500,1050,"product"
"ZP010528",2200,2200,900,"product"
"ZP010573",3400,2600,200,"product"
"ZP010547",2900,1800,1000,"product"
"ZP010548",2900,1800,1000,"product"
"ZP010565",3000,2300,1000,"product"
"ZP010575",3000,2300,1000,"product"
"ZP010570",1300,1300,10,"product"
"ZP010552",2950,1850,1000,"product"
"ZP010549",2900,1800,1000,"product"
"ZP010540",4800,3500,400,"product"
"ZP010571",2000,2000,600,"product"
"ZP010574",4700,3200,50,"product"
"ZP010563",3450,2500,800,"product"
"ZP010551",2950,1850,1000,"product"
"ZP010572",3000,2300,1000,"product"
"ZP010564",1700,1300,500,"product"
"ZP010550",2900,1800,1000,"product"
"ZP010569",1500,600,600,"product"
"ZP010566",700,700,1000,"product"
"ZP010577",3500,2800,1000,"product"
"ZP010553",2950,1850,1000,"product"
"ZP010602",600,500,300,"product"
"ZP010578",1500,1000,1,"product"
"ZP010592",2200,1800,600,"product"
"ZP010589",3600,2800,30,"product"
"ZP010598",2350,2200,2,"product"
"ZP010576",2100,1400,10,"product"
"ZP010597",1900,1600,700,"product"
"ZP010595",3200,2300,850,"product"
"ZP010609",3750,850,10,"product"
"ZP010605",900,600,10,"product"
"ZP010599",2300,2300,1000,"product"
"ZP010579",1000,800,200,"product"
"ZP010601",600,500,300,"product"
"ZP010600",2600,1100,20,"product"
"ZP010603",2100,1500,150,"product"
"ZP010606",3300,800,10,"product"
"ZP010590",3600,2300,5500,"product"
"ZP010612",3700,850,10,"product"
"ZP010591",1400,1000,1000,"product"
"ZP010611",3700,800,10,"product"
"ZP010608",4100,800,13,"product"
"ZP010618",2250,1370,50,"product"
"ZP010596",2450,2450,800,"product"
"ZP010616",2700,1600,10,"product"
"ZP010613",4100,850,13,"product"
"ZP010580",3000,2300,1000,"product"
"ZP010604",1400,1200,20,"product"
"ZP010615",3600,800,10,"product"
"ZP010614",3300,800,10,"product"
"ZP010619",550,150,5,"product"
"ZP010621",500,150,1,"product"
"ZP010627",500,150,5,"product"
"ZP010625",500,120,1,"product"
"ZP010607",4100,850,10,"product"
"ZP010617",1600,1200,70,"product"
"ZP010629",750,350,1,"product"
"ZP010623",500,12,1,"product"
"ZP010642",5600,5400,50,"product"
"ZP010643",5800,5300,10,"product"
"ZP010628",3800,3600,10,"product"
"ZP010644",6350,5850,15,"product"
"ZP010647",5800,5400,20,"product"
"ZP010645",5800,4950,20,"product"
"ZP010662",2000,1900,500,"product"
"ZP010655",5700,4950,30,"product"
"ZP010650",4600,450,50,"product"
"ZP010653",6400,5900,20,"product"
"ZP010651",4500,4300,10,"product"
"ZP010657",1700,950,600,"product"
"ZP010658",2250,1000,100,"product"
"ZP010649",4700,1000,10,"product"
"ZP010659",1500,1200,100,"product"
"ZP010654",5300,4900,20,"product"
"ZP010669",4100,800,40,"product"
"ZP010656",4500,4250,20,"product"
"ZP010663",2300,1700,400,"product"
"ZP010652",6350,5800,50,"product"
"ZP010672",4100,800,40,"product"
"ZP010661",1500,1250,100,"product"
"ZP010670",4100,800,40,"product"
"ZP010660",1000,750,1750,"product"
"ZP010677",3000,2000,300,"product"
"ZP010675",4500,3200,3100,"product"
"ZP010682",700,300,1,"product"
"ZP010676",4100,800,40,"product"
"ZP010674",4100,800,40,"product"
"ZP010678",2000,2000,900,"product"
"ZP010673",4700,800,20,"product"
"ZP010681",2700,2350,900,"product"
"ZP010683",800,800,20,"product"
"ZP010671",4100,800,40,"product"
"ZP010688",1900,1400,50,"product"
"ZP010689",3600,3000,20,"product"
"ZP010684",1000,700,550,"product"
"ZP010687",2600,1000,10,"product"
"ZP010696",2100,1300,700,"product"
"ZP010690",1700,1700,600,"product"
"ZP010711",200,200,8,"product"
"ZP010680",3600,2400,10,"product"
"ZP010699",1300,900,1,"product"
"ZP010698",1300,900,10,"product"
"ZP010703",2400,1600,150,"product"
"ZP010695",3500,2300,50,"product"
"ZP010713",1800,1350,400,"product"
"ZP010707",3100,2900,100,"product"
"ZP010702",2600,1100,10,"product"
"ZP010697",1350,1000,450,"product"
"ZP010712",3050,800,10,"product"
"ZP010704",3900,3500,100,"product"
"ZP010700",2100,1100,10,"product"
"ZP010706",3000,3000,100,"product"
"ZP010714",1800,1300,1,"product"
"ZP010715",2300,2300,1050,"product"
"ZP010719",1500,1050,1,"product"
"ZP010710",3000,2300,1000,"product"
"ZP010720",3500,3000,10,"product"
"ZP010705",3800,3300,70,"product"
"ZP010709",2300,2300,1000,"product"
"ZP010734",2700,700,100,"product"
"ZP010735",1600,1350,600,"product"
"ZP010717",1550,1050,250,"product"
"ZP010739",1300,500,200,"product"
"ZP010727",2800,2500,1200,"product"
"ZP010737",1600,1000,150,"product"
"ZP010733",2700,1900,250,"product"
"ZP010716",1100,1000,200,"product"
"ZP010749",3200,2050,10,"product"
"ZP010736",4800,3000,400,"product"
"ZP010732",1300,500,200,"product"
"ZP010718",1500,1050,10,"product"
"ZP010741",2500,2100,700,"product"
"ZP010751",4000,2700,15,"product"
"ZP010750",2000,1500,350,"product"
"ZP010759",1250,60,1,"product"
"ZP010742",2400,1300,500,"product"
"ZP010745",4300,900,20,"product"
"ZP010757",5800,2400,10,"product"
"ZP010744",2120,1750,830,"product"
"ZP010743",1650,1000,100,"product"
"ZP010748",1900,1750,20,"product"
"ZP010738",950,640,950,"product"
"ZP010746",6400,950,950,"product"
"ZP010758",2400,1500,90,"product"
"ZP010752",2700,2000,70,"product"
"ZP010760",1650,1000,450,"product"
"ZP010761",400,400,1,"product"
"ZP010753",3950,2650,15,"product"
"ZP010755",3200,3000,15,"product"
"ZP010754",2700,2050,80,"product"
"ZP010756",2200,1700,70,"product"
"ZP010774",4950,2150,15,"product"
"ZP010773",1900,1750,20,"product"
"ZP010768",3450,2300,20,"product"
"ZP010784",1200,170,1,"product"
"ZP010771",2300,1000,1000,"product"
"ZP010792",2000,1200,900,"product"
"ZP010780",4400,2000,10,"product"
"ZP010788",2100,1750,700,"product"
"ZP010770",2500,2000,800,"product"
"ZP010785",900,700,50,"product"
"ZP010796",1700,1200,5,"product"
"ZP010779",2200,1600,700,"product"
"ZP010769",1450,750,50,"product"
"ZP010787",2400,2100,200,"product"
"ZP010803",2100,1500,10,"product"
"ZP010781",1900,1600,400,"product"
"ZP010793",2000,1150,500,"product"
"ZP010778",3450,2300,20,"product"
"ZP010775",3750,1950,40,"product"
"ZP010777",6400,3300,20,"product"
"ZP010812",2200,1500,500,"product"
"ZP010804",2000,1650,600,"product"
"ZP010786",1300,1150,400,"product"
"ZP010789",2050,600,200,"product"
"ZP010821",1700,1250,1,"product"
"ZP010797",2150,1450,50,"product"
"ZP010783",5700,2500,8,"product"
"ZP010819",1700,1250,1,"product"
"ZP010790",1950,180,650,"product"
"ZP010798",3000,2000,2500,"product"
"ZP010791",2450,1900,20,"product"
"ZP010805",1900,1600,500,"product"
"ZP010806",2000,1700,600,"product"
"ZP010800",1500,1300,100,"product"
"ZP010799",1500,600,600,"product"
"ZP010811",2100,1500,1,"product"
"ZP010794",1400,700,200,"product"
"ZP010807",1900,1600,500,"product"
"ZP010813",2200,1500,520,"product"
"ZP010827",5200,1650,1200,"product"
"ZP010814",7150,2350,8,"product"
"ZP010830",1200,550,550,"product"
"ZP010828",3500,1950,950,"product"
"ZP010831",3400,3300,400,"product"
"ZP010808",2200,700,50,"product"
"ZP010835",2400,2400,650,"product"
"ZP010822",550,550,4450,"product"
"ZP010832",1000,100,40,"product"
"ZP010823",1000,450,1000,"product"
"ZP010815",2500,2500,20,"product"
"ZP010825",2050,1400,5,"product"
"ZP010838",3800,3600,70,"product"
"ZP010817",1700,1250,1,"product"
"ZP010837",4100,3800,20,"product"
"ZP010826",900,300,1650,"product"
"ZP010836",4800,2150,10,"product"
"ZP010839",2600,2300,1000,"product"
"ZP010829",1000,450,1000,"product"
"ZP010834",1550,1050,20,"product"
"ZP010848",2500,1900,1000,"product"
"ZP010850",1150,900,600,"product"
"ZP010841",3000,2400,1200,"product"
"ZP010833",2600,1100,250,"product"
"ZP010842",2300,2300,1300,"product"
"ZP010853",2000,1350,300,"product"
"ZP010855",1900,1300,500,"product"
"ZP010846",2600,2300,750,"product"
"ZP010845",1600,1000,500,"product"
"ZP010861",4400,2450,60,"product"
"ZP010843",1700,1100,100,"product"
"ZP010856",2500,1500,850,"product"
"ZP010852",2700,1900,500,"product"
"ZP010847",3700,2800,10,"product"
"ZP010862",3000,1900,50,"product"
"ZP010849",5000,4400,15,"product"
"ZP010857",2000,1400,500,"product"
"ZP010858",3400,2500,10,"product"
"ZP010859",4200,3000,30,"product"
"ZP010864",3400,2550,50,"product"
"ZP010860",4200,3000,10,"product"
"ZP010851",3000,2000,700,"product"
"ZP010863",3000,2000,50,"product"
"ZP010854",2000,1300,300,"product"
"ZS000291",850,300,980,"product"
"ZS001000",1800,20,1500,"product"
"ZS001039",1300,500,1100,"product"
"ZS001037",1330,450,1100,"product"
"ZS001066",1300,500,1050,"product"
"ZS001091",1170,370,1650,"product"
"ZS001101",1320,470,1100,"product"
"ZS001094",1750,950,10,"product"
"ZS001108",1180,300,1600,"product"
"ZS001120",1150,370,1650,"product"
"ZS001112",1300,20,1670,"product"
"ZS001125",1200,300,1500,"product"
"ZS001130",1420,570,1250,"product"
"ZS001139",1180,370,1630,"product"
"ZS001137",1150,200,1630,"product"
"ZS001134",1180,300,1600,"product"
"ZS001132",1340,480,1100,"product"
"ZS001141",1320,450,1050,"product"
"ZS001148",1150,320,1600,"product"
"ZS001152",1150,370,1650,"product"
"ZS001143",1430,580,1240,"product"
"ZS001150",1200,370,1600,"product"
"ZS001154",1420,600,1200,"product"
"ZS001172",1330,470,1100,"product"
"ZS001162",1420,550,1200,"product"
"ZS001167",1150,300,1650,"product"
"ZS001170",1170,370,1550,"product"
"ZS001181",1200,360,1550,"product"
"ZS001179",1160,370,1630,"product"
"ZS001190",550,320,1150,"product"
"ZS001174",1150,600,1250,"product"
"ZS001177",1320,500,1050,"product"
"ZS001188",540,320,1170,"product"
"ZS001203",1800,130,1400,"product"
"ZS001192",1170,300,1650,"product"
"ZS001194",1170,370,1450,"product"
"ZS001198",1330,460,1100,"product"
"ZS001201",1200,300,1550,"product"
"ZS001206",1700,10,950,"product"
"ZS001200",1200,300,1600,"product"
"ZS001209",1320,450,1120,"product"
"ZS001221",1750,20,950,"product"
"ZS001216",1320,500,1100,"product"
"ZS001227",1320,500,1100,"product"
"ZS001225",1450,570,1250,"product"
"ZS001220",1420,570,1180,"product"
"ZS001214",1170,360,1700,"product"
"ZS001222",2020,1380,10,"product"
"ZS001231",1320,500,1100,"product"
"ZS001235",1200,370,1550,"product"
"ZS001228",1450,1200,600,"product"
"ZS001237",1200,350,1600,"product"
"ZS001226",1320,500,1100,"product"
"ZS001224",1320,500,1100,"product"
"ZS001229",1200,350,1600,"product"
"ZS001232",1450,550,1250,"product"
"ZS001243",450,230,1100,"product"
"ZS001241",720,300,850,"product"
"ZS001230",1200,370,1550,"product"
"ZS001245",1350,450,1100,"product"
"ZS001244",1800,1400,40,"product"
"ZS001236",1200,370,1500,"product"
"ZS001246",1440,570,1240,"product"
"ZS001249",1200,360,1500,"product"
"ZS001239",1770,500,10,"product"
"ZS001233",1450,1150,600,"product"
"ZS001234",1200,320,1550,"product"
"ZS001238",1800,970,10,"product"
"ZS001247",1100,500,1350,"product"
"ZS001254",1200,370,1550,"product"
"ZS001250",1200,370,1500,"product"
"ZS001242",450,220,1100,"product"
"ZS001251",1680,1180,300,"product"
"ZS001252",1500,1170,350,"product"
"ZS001269",1350,480,1100,"product"
"ZS001248",1350,1050,480,"product"
"ZS001256",1200,550,1450,"product"
"ZS001253",1200,370,1550,"product"
"ZS001257",1200,550,1450,"product"
"ZS001258",1700,1700,350,"product"
"ZS001260",1750,1510,10,"product"
"ZS001265",1180,350,1500,"product"
"ZS001255",1200,550,1450,"product"
"ZS001263",1450,530,1250,"product"
"ZS001268",1350,500,1100,"product"
"ZS001262",1350,470,1100,"product"
"ZS001259",1750,20,1500,"product"
"ZS001261",1350,500,1100,"product"
"ZS001267",1200,370,1600,"product"
"ZS001264",1200,370,600,"product"
"ZS001270",1450,570,1250,"product"
"ZS001275",1430,560,1250,"product"
"ZS001266",1200,370,1600,"product"
"ZS001271",1170,370,1500,"product"
"ZS001277",1350,480,1100,"product"
"ZS001278",1450,560,1220,"product"
"ZS001274",1450,570,1250,"product"
"ZS001281",1360,470,1110,"product"
"ZS001272",1180,370,1600,"product"
"ZS001276",1330,470,1100,"product"
"ZS001285",1190,310,1560,"product"
"ZS001280",1100,380,1500,"product"
"ZS001288",1190,380,1590,"product"
"ZS001283",1450,560,1300,"product"
"ZS001279",1100,380,1490,"product"
"ZS001282",1350,470,1100,"product"
"ZS001287",1200,370,1600,"product"
"ZS001284",1200,300,1550,"product"
"ZS001273",1350,470,1110,"product"
"ZS001290",820,650,300,"product"
"ZS001295",900,700,280,"product"
"ZS001294",900,370,950,"product"
"ZS001289",450,300,830,"product"
"ZS001304",1500,290,1500,"product"
"ZS001296",1200,900,280,"product"
"ZS001303",880,810,300,"product"
"ZS001301",1750,10,930,"product"
"ZS001293",650,370,810,"product"
"ZS001306",800,300,900,"product"
"ZS001300",1370,360,1400,"product"
"ZS001299",1250,360,1400,"product"
"ZS001298",860,370,1400,"product"
"ZS001297",1570,340,1700,"product"
"ZS001315",1450,380,1500,"product"
"ZS001317",800,280,900,"product"
"ZS001316",1030,350,860,"product"
"ZS001302",1740,950,20,"product"
"ZS001309",1250,360,1520,"product"
"ZS001311",550,390,880,"product"
"ZS001313",1300,380,1500,"product"
"ZS001314",1600,360,1700,"product"
"ZS001310",1500,350,1700,"product"
"ZS001320",1750,1400,300,"product"
"ZS001312",1000,380,880,"product"
"ZS001325",1200,300,1660,"product"
"ZS001328",1700,1200,300,"product"
"ZS001318",1400,350,1300,"product"
"ZS001319",1220,500,20,"product"
"ZS001323",1200,200,1670,"product"
"ZS001326",1650,1200,300,"product"
"ZS001322",1650,1200,300,"product"
"ZS001330",1200,360,1670,"product"
"ZS001324",1200,360,1670,"product"
"ZS001327",1650,1200,300,"product"
"ZS001321",1650,1200,300,"product"
"ZS001332",1450,370,1600,"product"
"ZS001335",1750,1400,300,"product"
"ZS001337",1750,1490,3000,"product"
"ZS001329",1200,300,1660,"product"
"ZS001345",1110,900,400,"product"
"ZS001336",1750,1400,300,"product"
"ZS001343",1200,900,450,"product"
"ZS001347",900,500,300,"product"
"ZS001341",900,350,100,"product"
"ZS001334",1550,370,1800,"product"
"ZS001340",1900,1050,10,"product"
"ZS001339",1750,1400,300,"product"
"ZS001346",1200,1000,360,"product"
"ZS001342",1250,900,350,"product"
"ZS001350",1500,1000,300,"product"
"ZS001338",1750,1450,300,"product"
"ZS001348",900,360,860,"product"
"ZS001333",1430,370,1400,"product"
"ZS001360",900,900,400,"product"
"ZS001355",900,870,360,"product"
"ZS001356",1600,1200,360,"product"
"ZS001349",1650,1150,200,"product"
